File1,File2,Compatibilità%,Distanza,Status,Hash1,Hash2,Timestamp
binLaden2.jpeg,Screenshot 2025-08-01 alle 13.56.35.png,31.01,0.137985,BASSA,5825ebe1e85120f0a77e800572a2843aded541bfa3410916f128e0fb37f1b5d4,bfd673a79eedc76332c08959a5e7b09c4ce7b19a9243152783a4d90b21487337,2025-11-07 12:31:33
binLaden2.jpeg,Screenshot 2025-08-01 alle 13.58.21.png,0.00,0.215960,BASSA,5825ebe1e85120f0a77e800572a2843aded541bfa3410916f128e0fb37f1b5d4,830bee7c133c945a6807c527846d6720eacda99642ce7499f6dc8e7a88782e1f,2025-11-07 12:31:34
binLaden2.jpeg,Screenshot 2025-09-01 alle 11.01.47.png,0.00,0.207357,BASSA,5825ebe1e85120f0a77e800572a2843aded541bfa3410916f128e0fb37f1b5d4,36cb577ba29589e48fd51d916f744a48cbc5e8a443f69487ee79d94f42a9ddc9,2025-11-07 12:31:34
binLaden2.jpeg,binLaden2.jpeg,100.00,0.000000,ALTA,5825ebe1e85120f0a77e800572a2843aded541bfa3410916f128e0fb37f1b5d4,5825ebe1e85120f0a77e800572a2843aded541bfa3410916f128e0fb37f1b5d4,2025-11-07 12:31:34
binLaden2.jpeg,binladen1.jpeg,18.95,0.162104,BASSA,5825ebe1e85120f0a77e800572a2843aded541bfa3410916f128e0fb37f1b5d4,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,2025-11-07 12:31:34
binLaden2.jpeg,binladen3.jpeg,1.05,0.197910,BASSA,5825ebe1e85120f0a77e800572a2843aded541bfa3410916f128e0fb37f1b5d4,5a432f19d4683810f9950d196f138c5a999aa2a3e511bc6503c8bfead1e1e0f2,2025-11-07 12:31:34
binLaden2.jpeg,binladen4.jpeg,21.26,0.157490,BASSA,5825ebe1e85120f0a77e800572a2843aded541bfa3410916f128e0fb37f1b5d4,e2907a462828d3ebdb702afa82c4f8c85e05448458d70b3032584eb12d3bedc4,2025-11-07 12:31:34
binLaden2.jpeg,binladen5.jpeg,52.89,0.094215,BASSA,5825ebe1e85120f0a77e800572a2843aded541bfa3410916f128e0fb37f1b5d4,49ad86c7f9e938a96dc666fa08a888073c59278c5c047cdf7da3c7aedcdc9364,2025-11-07 12:31:35
binLaden2.jpeg,binladen6.jpeg,0.00,0.204136,BASSA,5825ebe1e85120f0a77e800572a2843aded541bfa3410916f128e0fb37f1b5d4,a2ff8dc1717b749229150ccaf7c6b10abc8ed5b20bbcd87df8d0574b15329812,2025-11-07 12:31:35
binLaden2.jpeg,img-iUoulrLDBXxZSCCgsMCcJA7h.png,0.00,0.319097,BASSA,5825ebe1e85120f0a77e800572a2843aded541bfa3410916f128e0fb37f1b5d4,7cef67bcce204d4b0ab1da298f4feceb5d260abcc3eb7ad7555b504befaa8445,2025-11-07 12:31:35
binLaden2.jpeg,monicaBellucci1.jpeg,12.28,0.175439,BASSA,5825ebe1e85120f0a77e800572a2843aded541bfa3410916f128e0fb37f1b5d4,fdb9b6bc699243d3b6de43cfbb96522ee3a34a31eb562467c80ccadee9ba8ac8,2025-11-07 12:31:35
binLaden2.jpeg,monicaBellucci4.jpeg,63.90,0.072195,MEDIA,5825ebe1e85120f0a77e800572a2843aded541bfa3410916f128e0fb37f1b5d4,b0097f0efac0119faca983e662fa3dbff2680c692878ce27cc92794f58993e43,2025-11-07 12:31:35
binladen1.jpeg,20250226-211959.png,0.97,0.198063,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,0c660d2f49b31b59bd010f00349a1f2b346f10755767c48f0bc5bf7c245303a4,2025-11-07 12:31:37
binladen1.jpeg,20250226-212105.png,0.00,0.201564,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,06ad541ac9252e7bc887bbd8cd0f8af159b89a980949244892b7bfe63cef0062,2025-11-07 12:31:37
binladen1.jpeg,20250226-212408.png,0.00,0.311062,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,93c6cd89f6e44b083c17f8c913e4e64638dd00454fb00265e89a74ed489ff120,2025-11-07 12:31:37
binladen1.jpeg,20250226-212511.png,0.00,0.241925,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,3fcb58b8483a43b19af9ad3e17a84051e98919e4f91dd178208f3a289a936ffd,2025-11-07 12:31:37
binladen1.jpeg,20250226-212621.png,0.00,0.337024,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,b8d09609f936581737fa478406cd1072c44c150a46658991782e6aaa5e7e1ee1,2025-11-07 12:31:38
binladen1.jpeg,20250226-213437.png,56.56,0.086870,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,26de2165e0de62c4b5128229da9a1dbb6cf444446b380f346dbfac743042eb8f,2025-11-07 12:31:38
binladen1.jpeg,20250303-212328.png,0.00,0.308054,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,23b81d0d69a2dfdfc3e54cb2e9d7fcc5c0cdffffef57e9c28629dc6e6fe28370,2025-11-07 12:31:39
binladen1.jpeg,20250303-212457.png,28.75,0.142508,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,920e52656b2dae911921a3cb79320a6b2eaf71927ce27d9aa9f5b37065637f9d,2025-11-07 12:31:39
binladen1.jpeg,20250303-212612.png,0.00,0.339129,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,7f69d1384cc26f8e5943bcb3351cfa639eaa667c588a81d898fe71f2f3c0baa7,2025-11-07 12:31:39
binladen1.jpeg,20250303-212751.png,40.81,0.118385,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,74d7700ffd243f63f760c9e6103c3f223e753797c64d4e23d40b26c8fb06c4e0,2025-11-07 12:31:39
binladen1.jpeg,20250304_005321_foto_webcam.png,59.78,0.080447,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,f59720430518f083f9a664d021aae3924e36b6422c573c42b01d1a82cc7c2986,2025-11-07 12:31:39
binladen1.jpeg,20250304_005813_foto_webcam.png,47.46,0.105088,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,f1b4f16488748c3cc6b20d51ea1deff57500e928c40f22b6aaf01a340ce2c0b8,2025-11-07 12:31:39
binladen1.jpeg,20250304_005813_foto_webcam_modificata.png,48.10,0.103800,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,c187fa8ab2f2dcff5e6a30af8ff9f98c56f26c024fae4fcea50c618f05a184a7,2025-11-07 12:31:39
binladen1.jpeg,20250304_010505_foto_webcam.png,80.86,0.038272,ALTA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,86ceb045ca73c7a5d06e36b97ead2bca92a7c14d1ef448703f09cec745c120e2,2025-11-07 12:31:40
binladen1.jpeg,20250304_010505_foto_webcam_migliorata.png,81.28,0.037434,ALTA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,81dc5584b7cc736330a5302d6178b22ce6872948202167ee14eb2b8fe5338647,2025-11-07 12:31:40
binladen1.jpeg,20250304_010727_foto_webcam.png,8.16,0.183688,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,c6384255c2bb816690671b2bb586395e7d6dc8d1dd857d929c3e0bdfe079c1c0,2025-11-07 12:31:40
binladen1.jpeg,20250304_010727_foto_webcam_migliorata.png,9.71,0.180585,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,890001b7418d88d1f149f6c396d0f25a659039ee9bb92267cb11625b3921e5b4,2025-11-07 12:31:40
binladen1.jpeg,20250306_144623_disegno.png,0.00,0.301467,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,e79d3d309bf8ef301afe0fb4e3337032fa9415afd4b6d62d1e959254be70c189,2025-11-07 12:31:45
binladen1.jpeg,20250310125318.jpg,0.00,0.321954,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,ddb153a258ad01bbc7b97204179481e4574ab0c5111f4600c4a799b2bbc3f87b,2025-11-07 12:31:45
binladen1.jpeg,MonicaBellucci2.jpeg,19.33,0.161340,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,4e197f89161d043832726a3832b78653ba17f2578784903501d7f94de6a53efb,2025-11-07 12:31:46
binladen1.jpeg,MonicaBellucci3.jpeg,0.00,0.287783,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,fb87a2b5c10a2ecb248ba804654e151be77ba6806d6f3401f044cdf000558984,2025-11-07 12:31:46
binladen1.jpeg,Screenshot 2025-08-01 alle 13.48.10.png,42.84,0.114329,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,15d6de14f645dac1081579521b20bf560de5333bf01f4c77c9aea501c0b1c039,2025-11-07 12:32:22
binladen1.jpeg,Screenshot 2025-08-01 alle 13.48.50.png,58.53,0.082936,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,9cbb8ae409563ebcdd981fb78a80df74f4245a28a0dbf4e1a0c20f2c8c3bb1f9,2025-11-07 12:32:22
binladen1.jpeg,Screenshot 2025-08-01 alle 13.49.27.png,46.82,0.106360,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,3cef4d2111a004c9df2d2543296dbb336b7832ff893e8004334984924e79cf7e,2025-11-07 12:32:22
binladen1.jpeg,Screenshot 2025-08-01 alle 13.50.22.png,81.70,0.036603,ALTA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,036b35d744ae52a0acb78e6803f6d8fb582a342ac0637dd3c05c5b8150ed2f51,2025-11-07 12:32:23
binladen1.jpeg,Screenshot 2025-08-01 alle 13.50.30.png,72.45,0.055106,MEDIA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,829e1b6745badf2689191df70e73ad757a9943ae1ccdd3d95f84c0bacbf7d51e,2025-11-07 12:32:23
binladen1.jpeg,Screenshot 2025-08-01 alle 13.51.20.png,76.06,0.047885,MEDIA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,721a6b56eb984fc4685c8720caca7ef1a5db299ddc1b95a8fe625a61979ea0c3,2025-11-07 12:32:23
binladen1.jpeg,Screenshot 2025-08-01 alle 13.52.56.png,75.01,0.049983,MEDIA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,098e7c6eae43a6b00ebbd41d8ff8d19105d3f0484d78501cf136b73ef023aa4e,2025-11-07 12:32:24
binladen1.jpeg,Screenshot 2025-08-01 alle 13.53.48.png,78.37,0.043250,MEDIA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,0b00eed42d89e2440afb8132042562aba3ce5e3bfff6a3c76603bd0a96128f7e,2025-11-07 12:32:24
binladen1.jpeg,Screenshot 2025-08-01 alle 13.54.40.png,83.77,0.032454,ALTA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,39bff86f581ee3f2a1bbf4f944fcdb18c8817c2fe5d39c0204c8ed746d51a3c0,2025-11-07 12:32:24
binladen1.jpeg,Screenshot 2025-08-01 alle 13.56.35.png,85.85,0.028291,ALTA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,bfd673a79eedc76332c08959a5e7b09c4ce7b19a9243152783a4d90b21487337,2025-11-07 12:32:25
binladen1.jpeg,Screenshot 2025-08-01 alle 13.58.21.png,53.45,0.093106,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,830bee7c133c945a6807c527846d6720eacda99642ce7499f6dc8e7a88782e1f,2025-11-07 12:32:25
binladen1.jpeg,Screenshot 2025-09-01 alle 11.01.47.png,12.77,0.174454,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,36cb577ba29589e48fd51d916f744a48cbc5e8a443f69487ee79d94f42a9ddc9,2025-11-07 12:32:25
binladen1.jpeg,binLaden2.jpeg,18.95,0.162104,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,5825ebe1e85120f0a77e800572a2843aded541bfa3410916f128e0fb37f1b5d4,2025-11-07 12:32:26
binladen1.jpeg,binladen1.jpeg,100.00,0.000000,ALTA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,2025-11-07 12:32:26
binladen1.jpeg,binladen3.jpeg,44.42,0.111164,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,5a432f19d4683810f9950d196f138c5a999aa2a3e511bc6503c8bfead1e1e0f2,2025-11-07 12:32:26
binladen1.jpeg,binladen4.jpeg,34.40,0.131205,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,e2907a462828d3ebdb702afa82c4f8c85e05448458d70b3032584eb12d3bedc4,2025-11-07 12:32:26
binladen1.jpeg,binladen5.jpeg,5.67,0.188663,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,49ad86c7f9e938a96dc666fa08a888073c59278c5c047cdf7da3c7aedcdc9364,2025-11-07 12:32:26
binladen1.jpeg,binladen6.jpeg,71.05,0.057895,MEDIA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,a2ff8dc1717b749229150ccaf7c6b10abc8ed5b20bbcd87df8d0574b15329812,2025-11-07 12:32:26
binladen1.jpeg,img-iUoulrLDBXxZSCCgsMCcJA7h.png,0.00,0.445268,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,7cef67bcce204d4b0ab1da298f4feceb5d260abcc3eb7ad7555b504befaa8445,2025-11-07 12:32:27
binladen1.jpeg,monicaBellucci1.jpeg,72.78,0.054448,MEDIA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,fdb9b6bc699243d3b6de43cfbb96522ee3a34a31eb562467c80ccadee9ba8ac8,2025-11-07 12:32:27
binladen1.jpeg,monicaBellucci4.jpeg,4.28,0.191447,BASSA,f4547c883291b0a64f0f83570a5a2a7ef8919c662dcf03394d7f128d4bffb9f4,b0097f0efac0119faca983e662fa3dbff2680c692878ce27cc92794f58993e43,2025-11-07 12:32:27
binladen3.jpeg,20250226-211959.png,0.00,0.200664,BASSA,5a432f19d4683810f9950d196f138c5a999aa2a3e511bc6503c8bfead1e1e0f2,0c660d2f49b31b59bd010f00349a1f2b346f10755767c48f0bc5bf7c245303a4,2025-11-07 12:32:29
binladen3.jpeg,20250226-212105.png,29.17,0.141663,BASSA,5a432f19d4683810f9950d196f138c5a999aa2a3e511bc6503c8bfead1e1e0f2,06ad541ac9252e7bc887bbd8cd0f8af159b89a980949244892b7bfe63cef0062,2025-11-07 12:32:29
binladen3.jpeg,20250226-212408.png,0.00,0.367578,BASSA,5a432f19d4683810f9950d196f138c5a999aa2a3e511bc6503c8bfead1e1e0f2,93c6cd89f6e44b083c17f8c913e4e64638dd00454fb00265e89a74ed489ff120,2025-11-07 12:32:29
binladen3.jpeg,20250226-212511.png,5.85,0.188304,BASSA,5a432f19d4683810f9950d196f138c5a999aa2a3e511bc6503c8bfead1e1e0f2,3fcb58b8483a43b19af9ad3e17a84051e98919e4f91dd178208f3a289a936ffd,2025-11-07 12:32:29
binladen3.jpeg,20250226-212621.png,0.00,0.390354,BASSA,5a432f19d4683810f9950d196f138c5a999aa2a3e511bc6503c8bfead1e1e0f2,b8d09609f936581737fa478406cd1072c44c150a46658991782e6aaa5e7e1ee1,2025-11-07 12:32:29
binladen3.jpeg,20250226-213437.png,47.74,0.104515,BASSA,5a432f19d4683810f9950d196f138c5a999aa2a3e511bc6503c8bfead1e1e0f2,26de2165e0de62c4b5128229da9a1dbb6cf444446b380f346dbfac743042eb8f,2025-11-07 12:32:29
binladen3.jpeg,20250303-212328.png,0.00,0.366587,BASSA,5a432f19d4683810f9950d196f138c5a999aa2a3e511bc6503c8bfead1e1e0f2,23b81d0d69a2dfdfc3e54cb2e9d7fcc5c0cdffffef57e9c28629dc6e6fe28370,2025-11-07 12:32:30
binladen3.jpeg,20250303-212457.png,28.70,0.142593,BASSA,5a432f19d4683810f9950d196f138c5a999aa2a3e511bc6503c8bfead1e1e0f2,920e52656b2dae911921a3cb79320a6b2eaf71927ce27d9aa9f5b37065637f9d,2025-11-07 12:32:30
binladen3.jpeg,20250303-212612.png,0.00,0.290255,BASSA,5a432f19d4683810f9950d196f138c5a999aa2a3e511bc6503c8bfead1e1e0f2,7f69d1384cc26f8e5943bcb3351cfa639eaa667c588a81d898fe71f2f3c0baa7,2025-11-07 12:32:30
binladen3.jpeg,20250303-212751.png,39.85,0.120291,BASSA,5a432f19d4683810f9950d196f138c5a999aa2a3e511bc6503c8bfead1e1e0f2,74d7700ffd243f63f760c9e6103c3f223e753797c64d4e23d40b26c8fb06c4e0,2025-11-07 12:32:30
binladen3.jpeg,20250304_005321_foto_webcam.png,29.65,0.140693,BASSA,5a432f19d4683810f9950d196f138c5a999aa2a3e511bc6503c8bfead1e1e0f2,f59720430518f083f9a664d021aae3924e36b6422c573c42b01d1a82cc7c2986,2025-11-07 12:32:31
binladen3.jpeg,20250304_005813_foto_webcam.png,25.07,0.149864,BASSA,5a432f19d4683810f9950d196f138c5a999aa2a3e511bc6503c8bfead1e1e0f2,f1b4f16488748c3cc6b20d51ea1deff57500e928c40f22b6aaf01a340ce2c0b8,2025-11-07 12:32:31
binladen3.jpeg,20250304_005813_foto_webcam_modificata.png,25.34,0.149310,BASSA,5a432f19d4683810f9950d196f138c5a999aa2a3e511bc6503c8bfead1e1e0f2,c187fa8ab2f2dcff5e6a30af8ff9f98c56f26c024fae4fcea50c618f05a184a7,2025-11-07 12:32:31
binladen3.jpeg,20250304_010505_foto_webcam.png,41.74,0.116527,BASSA,5a432f19d4683810f9950d196f138c5a999aa2a3e511bc6503c8bfead1e1e0f2,86ceb045ca73c7a5d06e36b97ead2bca92a7c14d1ef448703f09cec745c120e2,2025-11-07 12:32:31
binladen3.jpeg,20250304_010505_foto_webcam_migliorata.png,42.18,0.115646,BASSA,5a432f19d4683810f9950d196f138c5a999aa2a3e511bc6503c8bfead1e1e0f2,81dc5584b7cc736330a5302d6178b22ce6872948202167ee14eb2b8fe5338647,2025-11-07 12:32:31
